    [10, 6, 1, 20, 2, 20, 3, 20, 4, 20, 5, 20, 7, 20, 7, 1, 6, 2, 6, 3, 6, 4, 6, 5, 6, 6, 6, 10, 6, 5, 2, 15, 3, 15, 5, 15, 6, 15, 8, 15, 5, 2, 19, 5, 19, 6, 19, 9, 19, 10, 19, 5, 1, 30, 2, 30, 4, 30, 7, 30, 10, 30, 3, 1, 94, 3, 94, 5, 94, 3, 4, 45, 5, 45, 7, 45, 4, 1, 17, 5, 17, 8, 17, 10, 17, 3, 2, 18, 4, 18, 8, 18, 7, 2, 88, 3, 88, 4, 88, 7, 88, 8, 88, 9, 88, 10, 88]; 
    [10, 4, 1, 24, 3, 24, 7, 24, 10, 24, 6, 1, 49, 2, 49, 3, 49, 5, 49, 7, 49, 8, 49, 5, 3, 16, 4, 16, 6, 16, 8, 16, 10, 16, 4, 4, 11, 5, 11, 6, 11, 9, 11, 9, 1, 60, 2, 60, 4, 60, 5, 60, 6, 60, 7, 60, 8, 60, 9, 60, 10, 60, 5, 1, 5, 2, 5, 5, 5, 8, 5, 10, 5, 4, 1, 63, 4, 63, 7, 63, 9, 63, 8, 1, 25, 2, 25, 3, 25, 4, 25, 5, 25, 6, 25, 8, 25, 10, 25, 4, 3, 15, 4, 15, 7, 15, 8, 15, 7, 1, 45, 2, 45, 3, 45, 4, 45, 6, 45, 7, 45, 8, 45];
    [10, 4, 2, 86, 6, 86, 7, 86, 8, 86, 3, 2, 50, 6, 50, 9, 50, 6, 2, 77, 3, 77, 4, 77, 6, 77, 7, 77, 9, 77, 3, 2, 54, 7, 54, 8, 54, 6, 2, 48, 3, 48, 5, 48, 7, 48, 8, 48, 10, 48, 5, 1, 93, 3, 93, 6, 93, 8, 93, 9, 93, 5, 2, 32, 4, 32, 7, 32, 8, 32, 10, 32, 5, 1, 92, 6, 92, 7, 92, 8, 92, 10, 92, 3, 4, 45, 6, 45, 7, 45, 2, 5, 71, 7, 71];
    [10, 4, 1, 86, 4, 86, 6, 86, 10, 86, 5, 1, 90, 4, 90, 7, 90, 8, 90, 9, 90, 3, 4, 78, 6, 78, 9, 78, 3, 6, 88, 9, 88, 10, 88, 2, 3, 57, 6, 57, 5, 1, 32, 2, 32, 6, 32, 7, 32, 10, 32, 6, 2, 57, 3, 57, 5, 57, 6, 57, 8, 57, 10, 57, 4, 4, 86, 8, 86, 9, 86, 10, 86, 5, 5, 71, 6, 71, 8, 71, 9, 71, 10, 71, 3, 2, 39, 5, 39, 8, 39];
    [10, 5, 1, 59, 3, 59, 4, 59, 5, 59, 7, 59, 6, 3, 18, 4, 18, 6, 18, 8, 18, 9, 18, 10, 18, 7, 4, 31, 5, 31, 6, 31, 7, 31, 8, 31, 9, 31, 10, 31, 5, 5, 41, 6, 41, 7, 41, 8, 41, 10, 41, 3, 4, 20, 5, 20, 8, 20, 2, 2, 83, 6, 83, 5, 4, 65, 5, 65, 7, 65, 8, 65, 9, 65, 5, 1, 54, 5, 54, 6, 54, 7, 54, 10, 54, 4, 3, 94, 5, 94, 7, 94, 8, 94, 5, 1, 69, 2, 69, 3, 69, 8, 69, 9, 69];
    [10, 4, 1, 47, 4, 47, 5, 47, 10, 47, 7, 3, 79, 4, 79, 5, 79, 6, 79, 7, 79, 8, 79, 10, 79, 7, 3, 76, 4, 76, 6, 76, 7, 76, 8, 76, 9, 76, 10, 76, 6, 1, 59, 4, 59, 6, 59, 7, 59, 8, 59, 9, 59, 4, 2, 72, 3, 72, 7, 72, 8, 72, 5, 1, 8, 3, 8, 5, 8, 8, 8, 9, 8, 4, 1, 30, 2, 30, 4, 30, 10, 30, 3, 1, 73, 6, 73, 9, 73, 4, 1, 57, 2, 57, 8, 57, 10, 57, 6, 2, 84, 3, 84, 4, 84, 5, 84, 9, 84, 10, 84];
    [10, 3, 1, 59, 4, 59, 8, 59, 2, 3, 89, 4, 89, 6, 2, 10, 3, 10, 4, 10, 5, 10, 8, 10, 10, 10, 4, 3, 45, 6, 45, 8, 45, 10, 45, 6, 2, 8, 3, 8, 4, 8, 5, 8, 6, 8, 8, 8, 7, 1, 54, 3, 54, 4, 54, 5, 54, 6, 54, 7, 54, 8, 54, 6, 3, 88, 4, 88, 5, 88, 6, 88, 7, 88, 9, 88, 5, 1, 20, 4, 20, 5, 20, 6, 20, 9, 20, 2, 4, 7, 10, 7, 5, 1, 62, 2, 62, 3, 62, 7, 62, 10, 62];
    [10, 4, 1, 63, 3, 63, 4, 63, 6, 63, 5, 1, 9, 6, 9, 7, 9, 8, 9, 10, 9, 5, 1, 77, 5, 77, 6, 77, 7, 77, 9, 77, 3, 4, 37, 5, 37, 9, 37, 2, 3, 5, 5, 5, 3, 5, 13, 7, 13, 9, 13, 5, 3, 79, 6, 79, 7, 79, 9, 79, 10, 79, 5, 1, 24, 2, 24, 3, 24, 4, 24, 6, 24, 4, 2, 10, 4, 10, 6, 10, 8, 10, 6, 1, 82, 3, 82, 4, 82, 5, 82, 8, 82, 10, 82];
    [10, 3, 1, 74, 8, 74, 9, 74, 6, 1, 32, 2, 32, 5, 32, 7, 32, 8, 32, 9, 32, 4, 3, 61, 5, 61, 8, 61, 9, 61, 5, 1, 53, 6, 53, 7, 53, 8, 53, 9, 53, 3, 1, 92, 5, 92, 8, 92, 5, 1, 20, 6, 20, 8, 20, 9, 20, 10, 20, 3, 4, 10, 7, 10, 9, 10, 5, 3, 5, 4, 5, 8, 5, 9, 5, 10, 5, 5, 2, 45, 5, 45, 6, 45, 7, 45, 8, 45, 4, 1, 23, 2, 23, 6, 23, 8, 23];
    [10, 5, 1, 85, 3, 85, 7, 85, 9, 85, 10, 85, 2, 2, 51, 10, 51, 7, 1, 61, 2, 61, 4, 61, 5, 61, 6, 61, 8, 61, 9, 61, 6, 3, 99, 5, 99, 6, 99, 8, 99, 9, 99, 10, 99, 8, 3, 37, 4, 37, 5, 37, 6, 37, 7, 37, 8, 37, 9, 37, 10, 37, 3, 1, 94, 7, 94, 8, 94, 6, 2, 98, 3, 98, 5, 98, 6, 98, 8, 98, 10, 98, 5, 1, 65, 7, 65, 8, 65, 9, 65, 10, 65, 3, 1, 33, 4, 33, 10, 33, 2, 1, 75, 8, 75];
    [10, 7, 1, 51, 2, 51, 5, 51, 6, 51, 7, 51, 8, 51, 9, 51, 1, 4, 24, 4, 4, 8, 6, 8, 7, 8, 10, 8, 4, 4, 30, 5, 30, 7, 30, 9, 30, 3, 6, 12, 8, 12, 10, 12, 5, 2, 23, 3, 23, 6, 23, 8, 23, 9, 23, 3, 2, 7, 3, 7, 9, 7, 6, 2, 17, 4, 17, 5, 17, 6, 17, 9, 17, 10, 17, 7, 2, 35, 3, 35, 4, 35, 6, 35, 7, 35, 8, 35, 10, 35, 3, 1, 81, 2, 81, 7, 81];
    [10, 5, 1, 71, 2, 71, 7, 71, 8, 71, 9, 71, 5, 1, 42, 2, 42, 3, 42, 6, 42, 7, 42, 4, 3, 68, 5, 68, 6, 68, 9, 68, 5, 1, 31, 3, 31, 4, 31, 8, 31, 9, 31, 8, 1, 29, 2, 29, 4, 29, 5, 29, 6, 29, 7, 29, 8, 29, 9, 29, 6, 1, 63, 2, 63, 3, 63, 4, 63, 8, 63, 9, 63, 6, 3, 65, 4, 65, 5, 65, 6, 65, 7, 65, 10, 65, 3, 4, 70, 8, 70, 10, 70, 6, 2, 27, 3, 27, 4, 27, 6, 27, 7, 27, 8, 27, 5, 1, 93, 3, 93, 6, 93, 9, 93, 10, 93];
    [10, 4, 1, 28, 2, 28, 8, 28, 9, 28, 5, 1, 38, 2, 38, 3, 38, 5, 38, 6, 38, 7, 1, 51, 2, 51, 3, 51, 4, 51, 5, 51, 6, 51, 9, 51, 5, 5, 70, 6, 70, 7, 70, 8, 70, 10, 70, 3, 2, 33, 3, 33, 7, 33, 6, 1, 78, 3, 78, 5, 78, 6, 78, 9, 78, 10, 78, 6, 4, 45, 5, 45, 6, 45, 8, 45, 9, 45, 10, 45, 4, 1, 90, 3, 90, 4, 90, 10, 90, 7, 2, 54, 3, 54, 4, 54, 5, 54, 7, 54, 8, 54, 10, 54, 3, 1, 72, 8, 72, 10, 72]; 
    [10, 3, 1, 18, 2, 18, 5, 18, 6, 1, 90, 2, 90, 3, 90, 5, 90, 6, 90, 7, 90, 8, 2, 25, 3, 25, 4, 25, 5, 25, 6, 25, 7, 25, 8, 25, 9, 25, 6, 1, 92, 4, 92, 6, 92, 7, 92, 8, 92, 9, 92, 6, 1, 85, 2, 85, 4, 85, 6, 85, 7, 85, 9, 85, 4, 2, 35, 3, 35, 4, 35, 6, 35, 4, 1, 29, 5, 29, 6, 29, 8, 29, 7, 1, 81, 2, 81, 3, 81, 4, 81, 5, 81, 8, 81, 9, 81, 5, 1, 80, 2, 80, 6, 80, 7, 80, 10, 80, 4, 2, 59, 3, 59, 4, 59, 7, 59]; 
    [10, 5, 1, 67, 2, 67, 4, 67, 6, 67, 8, 67, 4, 3, 96, 4, 96, 6, 96, 9, 96, 5, 2, 38, 5, 38, 7, 38, 8, 38, 10, 38, 4, 1, 86, 4, 86, 5, 86, 7, 86, 3, 1, 97, 4, 97, 10, 97, 7, 1, 94, 2, 94, 3, 94, 4, 94, 6, 94, 7, 94, 8, 94, 3, 1, 86, 5, 86, 8, 86, 8, 1, 35, 2, 35, 3, 35, 4, 35, 5, 35, 6, 35, 7, 35, 9, 35, 3, 4, 82, 8, 82, 10, 82, 6, 1, 45, 2, 45, 3, 45, 5, 45, 9, 45, 10, 45]; 
    [10, 4, 3, 92, 4, 92, 6, 92, 9, 92, 5, 2, 51, 3, 51, 7, 51, 9, 51, 10, 51, 3, 4, 59, 5, 59, 10, 59, 3, 6, 52, 7, 52, 8, 52, 5, 2, 8, 3, 8, 5, 8, 6, 8, 7, 8, 5, 3, 70, 6, 70, 8, 70, 9, 70, 10, 70, 5, 1, 75, 2, 75, 6, 75, 7, 75, 8, 75, 4, 1, 54, 3, 54, 4, 54, 10, 54, 3, 1, 60, 2, 60, 8, 60, 4, 1, 33, 8, 33, 9, 33, 10, 33]; 
    [10, 3, 4, 98, 5, 98, 9, 98, 2, 1, 80, 8, 80, 6, 1, 78, 4, 78, 6, 78, 7, 78, 8, 78, 10, 78, 7, 1, 82, 3, 82, 5, 82, 6, 82, 7, 82, 9, 82, 10, 82, 6, 2, 7, 3, 7, 5, 7, 7, 7, 8, 7, 9, 7, 5, 1, 89, 4, 89, 5, 89, 9, 89, 10, 89, 4, 1, 69, 2, 69, 4, 69, 6, 69, 5, 1, 51, 4, 51, 5, 51, 6, 51, 10, 51, 4, 3, 79, 5, 79, 8, 79, 9, 79, 6, 1, 62, 3, 62, 4, 62, 5, 62, 7, 62, 10, 62]; 
};

%% 30×10 %%
dataArray = {
    [30, 10, 5.00]; 
    [10, 2, 5, 21, 10, 21, 2, 3, 26, 8, 26, 6, 1, 16, 4, 16, 6, 16, 7, 16, 8, 16, 10, 16, 4, 1, 34, 3, 34, 6, 34, 9, 34, 6, 2, 55, 3, 55, 4, 55, 7, 55, 8, 55, 9, 55, 4, 1, 52, 7, 52, 9, 52, 10, 52, 7, 1, 95, 2, 95, 3, 95, 4, 95, 5, 95, 6, 95, 8, 95, 2, 3, 71, 7, 71, 6, 2, 21, 5, 21, 6, 21, 8, 21, 9, 21, 10, 21, 5, 1, 53, 2, 53, 8, 53, 9, 53, 10, 53]; 
    [10, 1, 9, 77, 6, 2, 98, 5, 98, 6, 98, 7, 98, 9, 98, 10, 98, 5, 1, 42, 2, 42, 3, 42, 6, 42, 9, 42, 3, 2, 66, 5, 66, 8, 66, 5, 2, 31, 3, 31, 5, 31, 7, 31, 8, 31, 3, 4, 39, 8, 39, 10, 39, 4, 1, 77, 4, 77, 7, 77, 8, 77, 4, 3, 79, 7, 79, 9, 79, 10, 79, 2, 5, 55, 10, 55, 5, 1, 12, 2, 12, 4, 12, 7, 12, 10, 12]; 
    [10, 3, 3, 64, 5, 64, 7, 64, 6, 2, 92, 3, 92, 5, 92, 6, 92, 7, 92, 10, 92, 3, 4, 34, 5, 34, 6, 34, 5, 2, 19, 3, 19, 5, 19, 7, 19, 9, 19, 5, 2, 62, 6, 62, 7, 62, 8, 62, 9, 62, 4, 1, 54, 6, 54, 7, 54, 10, 54, 6, 1, 43, 2, 43, 5, 43, 6, 43, 7, 43, 8, 43, 7, 1, 83, 2, 83, 5, 83, 6, 83, 8, 83, 9, 83, 10, 83, 3, 1, 79, 9, 79, 10, 79, 5, 1, 37, 4, 37, 5, 37, 6, 37, 7, 37]; 
    [10, 5, 1, 93, 2, 93, 3, 93, 4, 93, 7, 93, 7, 1, 24, 2, 24, 3, 24, 4, 24, 5, 24, 9, 24, 10, 24, 6, 2, 69, 3, 69, 4, 69, 5, 69, 6, 69, 8, 69, 6, 2, 38, 5, 38, 6, 38, 8, 38, 9, 38, 10, 38, 5, 1, 77, 4, 77, 6, 77, 7, 77, 10, 77, 2, 3, 87, 5, 87, 2, 4, 60, 5, 60, 4, 1, 41, 5, 41, 7, 41, 10, 41, 3, 2, 87, 4, 87, 8, 87, 7, 2, 83, 3, 83, 4, 83, 7, 83, 8, 83, 9, 83, 10, 83]; 
    [10, 4, 1, 77, 3, 77, 7, 77, 10, 77, 5, 1, 44, 2, 44, 3, 44, 5, 44, 8, 44, 6, 3, 96, 4, 96, 5, 96, 6, 96, 8, 96, 10, 96, 3, 4, 79, 6, 79, 9, 79, 9, 1, 75, 2, 75, 4, 75, 5, 75, 6, 75, 7, 75, 8, 75, 9, 75, 10, 75, 6, 1, 98, 2, 98, 3, 98, 5, 98, 8, 98, 10, 98, 4, 1, 25, 4, 25, 6, 25, 7, 25, 7, 1, 17, 3, 17, 4, 17, 5, 17, 6, 17, 8, 17, 10, 17, 4, 3, 43, 4, 43, 7, 43, 8, 43, 6, 2, 49, 3, 49, 4, 49, 6, 49, 7, 49, 8, 49]; 
    [10, 5, 2, 76, 4, 76, 6, 76, 7, 76, 8, 76, 3, 2, 35, 3, 35, 6, 35, 5, 2, 28, 4, 28, 6, 28, 7, 28, 9, 28, 4, 1, 95, 2, 95, 7, 95, 8, 95, 6, 2, 95, 3, 95, 5, 95, 7, 95, 8, 95, 10, 95, 6, 1, 61, 3, 61, 5, 61, 6, 61, 8, 61, 9, 61, 5, 2, 35, 7, 35, 8, 35, 9, 35, 10, 35, 6, 1, 7, 2, 7, 6, 7, 7, 7, 8, 7, 10, 7, 2, 4, 9, 7, 9, 2, 7, 10, 10, 10];
    [10, 4, 1, 91, 2, 91, 4, 91, 10, 91, 4, 1, 27, 4, 27, 8, 27, 9, 27, 3, 4, 50, 6, 50, 9, 50, 4, 4, 16, 6, 16, 9, 16, 10, 16, 3, 3, 28, 5, 28, 6, 28, 5, 1, 59, 2, 59, 6, 59, 7, 59, 10, 59, 6, 2, 52, 3, 52, 5, 52, 6, 52, 7, 52, 10, 52, 5, 1, 46, 4, 46, 8, 46, 9, 46, 10, 46, 5, 3, 59, 6, 59, 8, 59, 9, 59, 10, 59, 3, 5, 43, 8, 43, 10, 43];
    [10, 5, 1, 45, 2, 45, 4, 45, 5, 45, 7, 45, 5, 3, 71, 6, 71, 8, 71, 9, 71, 10, 71, 7, 3, 39, 4, 39, 5, 39, 6, 39, 7, 39, 8, 39, 9, 39, 5, 1, 87, 6, 87, 7, 87, 8, 87, 10, 87, 3, 4, 14, 5, 14, 9, 14, 3, 2, 54, 6, 54, 7, 54, 4, 4, 41, 5, 41, 7, 41, 8, 41, 4, 5, 43, 6, 43, 7, 43, 10, 43, 4, 3, 9, 5, 9, 6, 9, 8, 9, 5, 1, 20, 3, 20, 5, 20, 8, 20, 9, 20];
    [10, 5, 1, 37, 3, 37, 4, 37, 5, 37, 10, 37, 7, 3, 26, 4, 26, 5, 26, 6, 26, 7, 26, 8, 26, 10, 26, 7, 3, 33, 4, 33, 5, 33, 6, 33, 8, 33, 9, 33, 10, 33, 6, 4, 42, 6, 42, 7, 42, 8, 42, 9, 42, 10, 42, 4, 1, 78, 3, 78, 7, 78, 8, 78, 5, 1, 89, 5, 89, 7, 89, 8, 89, 9, 89, 4, 1, 8, 2, 8, 4, 8, 8, 8, 2, 1, 66, 9, 66, 3, 1, 28, 2, 28, 10, 28, 7, 2, 33, 3, 33, 4, 33, 5, 33, 6, 33, 9, 33, 10, 33];
    [10, 3, 2, 74, 4, 74, 8, 74, 3, 1, 69, 3, 69, 4, 69, 6, 2, 84, 3, 84, 4, 84, 6, 84, 8, 84, 10, 84, 4, 3, 27, 4, 27, 6, 27, 10, 27, 7, 2, 81, 3, 81, 4, 81, 5, 81, 6, 81, 8, 81, 10, 81, 6, 1, 45, 3, 45, 4, 45, 5, 45, 7, 45, 8, 45, 6, 3, 69, 4, 69, 5, 69, 6, 69, 7, 69, 9, 69, 5, 1, 94, 3, 94, 4, 94, 5, 94, 6, 94, 2, 4, 78, 7, 78, 5, 1, 96, 3, 96, 5, 96, 7, 96, 10, 96];
    [10, 4, 1, 76, 3, 76, 4, 76, 6, 76, 4, 1, 32, 6, 32, 8, 32, 10, 32, 5, 1, 18, 5, 18, 6, 18, 7, 18, 9, 18, 4, 1, 20, 4, 20, 5, 20, 9, 20, 3, 3, 87, 4, 87, 5, 87, 3, 3, 17, 5, 17, 7, 17, 5, 3, 25, 6, 25, 7, 25, 9, 25, 10, 25, 6, 1, 24, 2, 24, 3, 24, 4, 24, 5, 24, 6, 24, 4, 2, 31, 4, 31, 6, 31, 8, 31, 6, 3, 81, 4, 81, 5, 81, 8, 81, 9, 81, 10, 81];
    [10, 3, 8, 97, 9, 97, 10, 97, 5, 1, 90, 5, 90, 7, 90, 8, 90, 9, 90, 4, 5, 28, 6, 28, 8, 28, 9, 28, 5, 1, 86, 6, 86, 7, 86, 8, 86, 9, 86, 3, 1, 58, 5, 58, 8, 58, 5, 1, 72, 2, 72, 6, 72, 8, 72, 9, 72, 3, 3, 23, 4, 23, 7, 23, 6, 3, 76, 4, 76, 7, 76, 8, 76, 9, 76, 10, 76, 5, 2, 99, 4, 99, 5, 99, 6, 99, 8, 99, 4, 1, 45, 2, 45, 5, 45, 8, 45];
    [10, 5, 1, 48, 3, 48, 7, 48, 9, 48, 10, 48, 3, 2, 27, 6, 27, 10, 27, 7, 2, 67, 4, 67, 5, 67, 6, 67, 7, 67, 8, 67, 9, 67, 6, 3, 62, 5, 62, 6, 62, 8, 62, 9, 62, 10, 62, 8, 3, 98, 4, 98, 5, 98, 6, 98, 7, 98, 8, 98, 9, 98, 10, 98, 3, 1, 42, 7, 42, 8, 42, 6, 2, 46, 3, 46, 5, 46, 6, 46, 8, 46, 10, 46, 5, 1, 27, 7, 27, 8, 27, 9, 27, 10, 27, 3, 1, 48, 4, 48, 10, 48, 2, 1, 17, 3, 17];
    [10, 7, 2, 80, 5, 80, 6, 80, 7, 80, 8, 80, 9, 80, 10, 80, 1, 4, 19, 4, 4, 28, 6, 28, 7, 28, 10, 28, 5, 2, 12, 4, 12, 5, 12, 7, 12, 9, 12, 4, 5, 94, 6, 94, 8, 94, 10, 94, 5, 2, 63, 3, 63, 6, 63, 7, 63, 8, 63, 4, 2, 98, 3, 98, 8, 98, 9, 98, 5, 2, 50, 4, 50, 6, 50, 9, 50, 10, 50, 7, 1, 80, 2, 80, 3, 80, 4, 80, 6, 80, 7, 80, 8, 80, 4, 1, 50, 2, 50, 3, 50, 7, 50];
    [10, 5, 1, 50, 3, 50, 7, 50, 8, 50, 9, 50, 4, 1, 41, 2, 41, 3, 41, 7, 41, 3, 3, 61, 5, 61, 6, 61, 5, 1, 79, 3, 79, 4, 79, 8, 79, 9, 79, 8, 1, 14, 2, 14, 4, 14, 5, 14, 6, 14, 7, 14, 8, 14, 9, 14, 6, 1, 72, 2, 72, 3, 72, 8, 72, 9, 72, 10, 72, 6, 3, 18, 4, 18, 6, 18, 7, 18, 8, 18, 10, 18, 2, 4, 55, 8, 55, 5, 2, 37, 3, 37, 4, 37, 6, 37, 7, 37, 5, 1, 75, 3, 75, 6, 75, 9, 75, 10, 75];
    [10, 4, 1, 22, 8, 22, 9, 22, 10, 22, 5, 1, 57, 2, 57, 3, 57, 5, 57, 6, 57, 7, 1, 75, 2, 75, 3, 75, 4, 75, 5, 75, 6, 75, 9, 75, 5, 3, 14, 5, 14, 6, 14, 7, 14, 10, 14, 4, 2, 65, 3, 65, 7, 65, 8, 65, 6, 1, 96, 3, 96, 4, 96, 5, 96, 6, 96, 10, 96, 7, 2, 71, 4, 71, 5, 71, 6, 71, 8, 71, 9, 71, 10, 71, 3, 1, 47, 3, 47, 10, 47, 8, 2, 79, 3, 79, 4, 79, 5, 79, 7, 79, 8, 79, 9, 79, 10, 79, 3, 7, 60, 8, 60, 10, 60];
    [10, 4, 1, 32, 2, 32, 4, 32, 5, 32, 6, 1, 69, 2, 69, 3, 69, 5, 69, 6, 69, 7, 69, 8, 2, 44, 3, 44, 4, 44, 5, 44, 6, 44, 7, 44, 8, 44, 9, 44, 7, 1, 31, 2, 31, 4, 31, 6, 31, 7, 31, 8, 31, 9, 31, 7, 1, 51, 2, 51, 4, 51, 6, 51, 7, 51, 9, 51, 10, 51, 5, 1, 33, 2, 33, 3, 33, 4, 33, 6, 33, 4, 1, 34, 5, 34, 6, 34, 7, 34, 7, 1, 58, 3, 58, 4, 58, 5, 58, 6, 58, 8, 58, 9, 58, 5, 1, 47, 2, 47, 6, 47, 7, 47, 8, 47, 4, 2, 58, 3, 58, 7, 58, 9, 58];
    [10, 6, 1, 66, 2, 66, 4, 66, 6, 66, 8, 66, 9, 66, 4, 4, 40, 6, 40, 8, 40, 9, 40, 6, 2, 17, 3, 17, 5, 17, 7, 17, 8, 17, 10, 17, 4, 1, 62, 4, 62, 5, 62, 7, 62, 2, 4, 38, 10, 38, 7, 1, 8, 2, 8, 3, 8, 4, 8, 6, 8, 7, 8, 8, 8, 3, 1, 15, 5, 15, 7, 15, 8, 1, 29, 2, 29, 3, 29, 4, 29, 5, 29, 6, 29, 7, 29, 9, 29, 4, 2, 44, 4, 44, 8, 44, 10, 44, 5, 1, 97, 2, 97, 3, 97, 5, 97, 10, 97];
    [10, 4, 3, 50, 4, 50, 6, 50, 9, 50, 4, 2, 58, 3, 58, 7, 58, 10, 58, 4, 4, 21, 5, 21, 7, 21, 10, 21, 3, 5, 63, 6, 63, 8, 63, 6, 2, 57, 3, 57, 5, 57, 6, 57, 7, 57, 8, 57, 4, 3, 32, 6, 32, 8, 32, 9, 32, 4, 1, 20, 6, 20, 7, 20, 8, 20, 3, 1, 87, 3, 87, 10, 87, 2, 1, 57, 2, 57, 4, 2, 39, 8, 39, 9, 39, 10, 39];
    [10, 3, 4, 20, 5, 20, 9, 20, 2, 1, 67, 7, 67, 6, 1, 85, 2, 85, 4, 85, 7, 85, 8, 85, 10, 85, 6, 3, 90, 5, 90, 6, 90, 7, 90, 9, 90, 10, 90, 5, 2, 70, 5, 70, 7, 70, 8, 70, 9, 70, 5, 1, 84, 4, 84, 5, 84, 9, 84, 10, 84, 5, 1, 30, 2, 30, 4, 30, 6, 30, 9, 30, 5, 1, 56, 4, 56, 5, 56, 6, 56, 10, 56, 4, 3, 61, 4, 61, 5, 61, 8, 61, 6, 1, 15, 3, 15, 4, 15, 5, 15, 7, 15, 10, 15];
    [10, 7, 1, 29, 2, 29, 4, 29, 5, 29, 7, 29, 9, 29, 10, 29, 5, 1, 82, 2, 82, 6, 82, 7, 82, 8, 82, 3, 5, 18, 8, 18, 10, 18, 5, 1, 38, 3, 38, 4, 38, 7, 38, 10, 38, 3, 2, 21, 6, 21, 8, 21, 5, 2, 50, 3, 50, 6, 50, 7, 50, 9, 50, 6, 2, 23, 4, 23, 5, 23, 7, 23, 8, 23, 9, 23, 3, 3, 84, 4, 84, 6, 84, 4, 3, 45, 5, 45, 7, 45, 10, 45, 3, 3, 41, 4, 41, 10, 41];
    [10, 2, 4, 54, 6, 54, 3, 3, 37, 9, 37, 10, 37, 3, 2, 62, 7, 62, 8, 62, 7, 1, 16, 2, 16, 3, 16, 4, 16, 6, 16, 7, 16, 9, 16, 4, 1, 52, 6, 52, 8, 52, 9, 52, 4, 1, 57, 3, 57, 4, 57, 9, 57, 4, 3, 54, 4, 54, 5, 54, 6, 54, 3, 3, 38, 8, 38, 10, 38, 7, 1, 74, 2, 74, 5, 74, 7, 74, 8, 74, 9, 74, 10, 74, 6, 2, 52, 4, 52, 5, 52, 6, 52, 7, 52, 10, 52];
    [10, 5, 2, 79, 3, 79, 5, 79, 6, 79, 10, 79, 5, 2, 61, 3, 61, 5, 61, 8, 61, 9, 61, 5, 2, 11, 5, 11, 6, 11, 9, 11, 10, 11, 3, 1, 81, 9, 81, 10, 81, 6, 2, 89, 3, 89, 4, 89, 6, 89, 8, 89, 10, 89, 7, 1, 89, 3, 89, 4, 89, 5, 89, 7, 89, 9, 89, 10, 89, 5, 1, 57, 2, 57, 3, 57, 6, 57, 7, 57, 3, 2, 68, 3, 68, 4, 68, 6, 3, 81, 4, 81, 5, 81, 6, 81, 9, 81, 10, 81, 4, 3, 30, 5, 30, 9, 30, 10, 30];
    [10, 5, 2, 24, 5, 24, 8, 24, 9, 24, 10, 24, 4, 2, 66, 5, 66, 8, 66, 10, 66, 3, 1, 32, 5, 32, 10, 32, 6, 1, 33, 4, 33, 6, 33, 7, 33, 8, 33, 9, 33, 1, 9, 8, 2, 3, 20, 4, 20, 3, 3, 84, 7, 84, 9, 84, 5, 1, 91, 2, 91, 4, 91, 6, 91, 7, 91, 4, 5, 55, 8, 55, 9, 55, 10, 55, 4, 1, 20, 2, 20, 6, 20, 8, 20];
    [10, 5, 2, 54, 3, 54, 4, 54, 5, 54, 6, 54, 7, 1, 64, 2, 64, 3, 64, 5, 64, 6, 64, 7, 64, 10, 64, 8, 1, 83, 2, 83, 3, 83, 4, 83, 7, 83, 8, 83, 9, 83, 10, 83, 3, 1, 40, 2, 40, 10, 40, 4, 3, 8, 6, 8, 8, 8, 9, 8, 4, 1, 7, 2, 7, 9, 7, 10, 7, 6, 3, 19, 4, 19, 5, 19, 6, 19, 7, 19, 8, 19, 5, 1, 56, 4, 56, 5, 56, 6, 56, 8, 56, 4, 2, 39, 3, 39, 9, 39, 10, 39, 6, 1, 7, 2, 7, 4, 7, 6, 7, 8, 7, 9, 7];
    [10, 6, 1, 6, 2, 6, 3, 6, 4, 6, 5, 6, 7, 6, 5, 5, 74, 6, 74, 7, 74, 8, 74, 9, 74, 7, 1, 63, 2, 63, 3, 63, 4, 63, 8, 63, 9, 63, 10, 63, 5, 2, 64, 3, 64, 4, 64, 7, 64, 10, 64, 5, 3, 15, 4, 15, 5, 15, 9, 15, 10, 15, 2, 5, 42, 7, 42, 6, 1, 98, 3, 98, 7, 98, 8, 98, 9, 98, 10, 98, 4, 5, 61, 7, 61, 9, 61, 10, 61, 7, 2, 40, 3, 40, 5, 40, 6, 40, 7, 40, 9, 40, 10, 40, 4, 4, 91, 5, 91, 6, 91, 9, 91];
    [10, 3, 2, 80, 5, 80, 6, 80, 3, 4, 75, 7, 75, 9, 75, 7, 1, 26, 2, 26, 3, 26, 4, 26, 6, 26, 7, 26, 9, 26, 4, 3, 87, 4, 87, 8, 87, 9, 87, 4, 2, 22, 4, 22, 7, 22, 10, 22, 5, 1, 39, 4, 39, 5, 39, 8, 39, 9, 39, 5, 4, 24, 5, 24, 6, 24, 7, 24, 9, 24, 7, 2, 75, 4, 75, 5, 75, 6, 75, 8, 75, 9, 75, 10, 75, 4, 3, 44, 6, 44, 7, 44, 10, 44, 4, 3, 6, 4, 6, 5, 6, 6, 6];
